gutenberg_id,text
5314,"come back he said, “The boar must have killed him,” and every one"
5314,believed it.
5314,"But as nothing remains hidden from God, so this black deed also was to"
5314,come to light.
5314,"Years afterwards a shepherd was driving his herd across the bridge, and"
5314,"saw lying in the sand beneath, a snow-white little bone. He thought"
5314,"that it would make a good mouth-piece, so he clambered down, picked it"
5314,"up, and cut out of it a mouth-piece for his horn. But when he blew"
5314,"through it for the first time, to his great astonishment, the bone"
5314,began of its own accord to sing:
5314,"“Ah, friend, thou blowest upon my bone!"
5314,Long have I lain beside the water;
5314,"My brother slew me for the boar,"
5314,And took for his wife the King’s young daughter.”
5314,“What a wonderful horn!” said the shepherd; “it sings by itself; I must
5314,take it to my lord the King.” And when he came with it to the King the
5314,"horn again began to sing its little song. The King understood it all,"
5314,"and caused the ground below the bridge to be dug up, and then the whole"
5314,skeleton of the murdered man came to light. The wicked brother could
5314,"not deny the deed, and was sewn up in a sack and drowned. But the bones"
5314,of the murdered man were laid to rest in a beautiful tomb in the
5314,churchyard.
5314,29 The Devil With the Three Golden Hairs
5314,There was once a poor woman who gave birth to a little son; and as he
5314,"came into the world with a caul on, it was predicted that in his"
5314,fourteenth year he would have the King’s daughter for his wife. It
5314,"happened that soon afterwards the King came into the village, and no"
5314,"one knew that he was the King, and when he asked the people what news"
5314,"there was, they answered, “A child has just been born with a caul on;"
5314,"whatever any one so born undertakes turns out well. It is prophesied,"
5314,"too, that in his fourteenth year he will have the King’s daughter for"
5314,his wife.”
5314,"The King, who had a bad heart, and was angry about the prophecy, went"
5314,"to the parents, and, seeming quite friendly, said, “You poor people,"
5314,"let me have your child, and I will take care of it.” At first they"
5314,"refused, but when the stranger offered them a large amount of gold for"
5314,"it, and they thought, “It is a luck-child, and everything must turn out"
5314,"well for it,” they at last consented, and gave him the child."
5314,The King put it in a box and rode away with it until he came to a deep
5314,"piece of water; then he threw the box into it and thought, “I have"
5314,freed my daughter from her unlooked-for suitor.”
5314,"The box, however, did not sink, but floated like a boat, and not a drop"
5314,of water made its way into it. And it floated to within two miles of
5314,"the King’s chief city, where there was a mill, and it came to a"
5314,"stand-still at the mill-dam. A miller’s boy, who by good luck was"
5314,"standing there, noticed it and pulled it out with a hook, thinking that"
5314,"he had found a great treasure, but when he opened it there lay a pretty"
5314,"boy inside, quite fresh and lively. He took him to the miller and his"
5314,"wife, and as they had no children they were glad, and said, “God has"
5314,"given him to us.” They took great care of the foundling, and he grew up"
5314,in all goodness.
5314,"It happened that once in a storm, the King went into the mill, and he"
5314,"asked the mill-folk if the tall youth was their son. “No,” answered"
5314,"they, “he’s a foundling. Fourteen years ago he floated down to the"
5314,"mill-dam in a box, and the mill-boy pulled him out of the water.”"
5314,Then the King knew that it was none other than the luck-child which he
5314,"had thrown into the water, and he said, “My good people, could not the"
5314,youth take a letter to the Queen; I will give him two gold pieces as a
5314,"reward?” “Just as the King commands,” answered they, and they told the"
5314,boy to hold himself in readiness. Then the King wrote a letter to the
5314,"Queen, wherein he said, “As soon as the boy arrives with this letter,"
5314,"let him be killed and buried, and all must be done before I come home.”"
5314,"The boy set out with this letter; but he lost his way, and in the"
5314,evening came to a large forest. In the darkness he saw a small light;
5314,"he went towards it and reached a cottage. When he went in, an old woman"
5314,"was sitting by the fire quite alone. She started when she saw the boy,"
5314,"and said, “Whence do you come, and whither are you going?” “I come from"
5314,"the mill,” he answered, “and wish to go to the Queen, to whom I am"
5314,taking a letter; but as I have lost my way in the forest I should like
5314,"to stay here over night.” “You poor boy,” said the woman, “you have"
5314,"come into a den of thieves, and when they come home they will kill"
5314,"you.” “Let them come,” said the boy, “I am not afraid; but I am so"
5314,tired that I cannot go any farther:” and he stretched himself upon a
5314,bench and fell asleep.
5314,"Soon afterwards the robbers came, and angrily asked what strange boy"
5314,"was lying there? “Ah,” said the old woman, “it is an innocent child who"
5314,"has lost himself in the forest, and out of pity I have let him come in;"
5314,he has to take a letter to the Queen.” The robbers opened the letter
5314,"and read it, and in it was written that the boy as soon as he arrived"
5314,"should be put to death. Then the hard-hearted robbers felt pity, and"
5314,"their leader tore up the letter and wrote another, saying, that as soon"
5314,"as the boy came, he should be married at once to the King’s daughter."
5314,"Then they let him lie quietly on the bench until the next morning, and"
5314,"when he awoke they gave him the letter, and showed him the right way."
5314,"And the Queen, when she had received the letter and read it, did as was"
5314,"written in it, and had a splendid wedding-feast prepared, and the"
5314,"King’s daughter was married to the luck-child, and as the youth was"
5314,handsome and agreeable she lived with him in joy and contentment.
5314,After some time the King returned to his palace and saw that the
5314,"prophecy was fulfilled, and the luck-child married to his daughter."
5314,“How has that come to pass?” said he; “I gave quite another order in my
5314,letter.”
5314,"So the Queen gave him the letter, and said that he might see for"
5314,himself what was written in it. The King read the letter and saw quite
5314,well that it had been exchanged for the other. He asked the youth what
5314,"had become of the letter entrusted to him, and why he had brought"
5314,"another instead of it. “I know nothing about it,” answered he; “it must"
5314,"have been changed in the night, when I slept in the forest.” The King"
5314,"said in a passion, “You shall not have everything quite so much your"
5314,own way; whosoever marries my daughter must fetch me from hell three
5314,"golden hairs from the head of the devil; bring me what I want, and you"
5314,shall keep my daughter.” In this way the King hoped to be rid of him
5314,"for ever. But the luck-child answered, “I will fetch the golden hairs,"
5314,I am not afraid of the Devil;” thereupon he took leave of them and
5314,began his journey.
5314,"The road led him to a large town, where the watchman by the gates asked"
5314,"him what his trade was, and what he knew. “I know everything,” answered"
5314,"the luck-child. “Then you can do us a favour,” said the watchman, “if"
5314,"you will tell us why our market-fountain, which once flowed with wine"
5314,"has become dry, and no longer gives even water?” “That you shall know,”"
5314,answered he; “only wait until I come back.”
5314,"Then he went farther and came to another town, and there also the"
5314,"gatekeeper asked him what was his trade, and what he knew. “I know"
5314,"everything,” answered he. “Then you can do us a favour and tell us why"
5314,a tree in our town which once bore golden apples now does not even put
5314,"forth leaves?” “You shall know that,” answered he; “only wait until I"
5314,come back.”
5314,Then he went on and came to a wide river over which he must go. The
5314,"ferryman asked him what his trade was, and what he knew. “I know"
5314,"everything,” answered he. “Then you can do me a favour,” said the"
5314,"ferryman, “and tell me why I must always be rowing backwards and"
5314,"forwards, and am never set free?” “You shall know that,” answered he;"
5314,“only wait until I come back.”
5314,When he had crossed the water he found the entrance to Hell. It was
5314,"black and sooty within, and the Devil was not at home, but his"
5314,grandmother was sitting in a large arm-chair. “What do you want?” said
5314,"she to him, but she did not look so very wicked. “I should like to have"
5314,"three golden hairs from the devil’s head,” answered he, “else I cannot"
5314,"keep my wife.” “That is a good deal to ask for,” said she; “if the"
5314,"devil comes home and finds you, it will cost you your life; but as I"
5314,"pity you, I will see if I cannot help you.”"
5314,"She changed him into an ant and said, “Creep into the folds of my"
5314,"dress, you will be safe there.” “Yes,” answered he, “so far, so good;"
5314,but there are three things besides that I want to know: why a fountain
5314,"which once flowed with wine has become dry, and no longer gives even"
5314,water; why a tree which once bore golden apples does not even put forth
5314,leaves; and why a ferry-man must always be going backwards and
5314,"forwards, and is never set free?”"
5314,"“Those are difficult questions,” answered she, “but only be silent and"
5314,quiet and pay attention to what the devil says when I pull out the
5314,three golden hairs.”
5314,"As the evening came on, the devil returned home. No sooner had he"
5314,entered than he noticed that the air was not pure. “I smell man’s
5314,"flesh,” said he; “all is not right here.” Then he pried into every"
5314,"corner, and searched, but could not find anything. His grandmother"
5314,"scolded him. “It has just been swept,” said she, “and everything put in"
5314,"order, and now you are upsetting it again; you have always got man’s"
5314,flesh in your nose. Sit down and eat your supper.”
5314,"When he had eaten and drunk he was tired, and laid his head in his"
5314,"grandmother’s lap, and before long he was fast asleep, snoring and"
5314,"breathing heavily. Then the old woman took hold of a golden hair,"
5314,"pulled it out, and laid it down near her. “Oh!” cried the devil, “what"
5314,"are you doing?” “I have had a bad dream,” answered the grandmother, “so"
5314,I seized hold of your hair.” “What did you dream then?” said the devil.
5314,“I dreamed that a fountain in a market-place from which wine once
5314,"flowed was dried up, and not even water would flow out of it; what is"
5314,"the cause of it?” “Oh, ho! if they did but know it,” answered the"
5314,devil; “there is a toad sitting under a stone in the well; if they
5314,"killed it, the wine would flow again.”"
5314,He went to sleep again and snored until the windows shook. Then she
5314,pulled the second hair out. “Ha! what are you doing?” cried the devil
5314,"angrily. “Do not take it ill,” said she, “I did it in a dream.” “What"
5314,have you dreamt this time?” asked he. “I dreamt that in a certain
5314,"kingdom there stood an apple-tree which had once borne golden apples,"
5314,"but now would not even bear leaves. What, think you, was the reason?”"
5314,"“Oh! if they did but know,” answered the devil. “A mouse is gnawing at"
5314,"the root; if they killed this they would have golden apples again, but"
5314,if it gnaws much longer the tree will wither altogether. But leave me
5314,alone with your dreams: if you disturb me in my sleep again you will
5314,get a box on the ear.”
5314,The grandmother spoke gently to him until he fell asleep again and
5314,snored. Then she took hold of the third golden hair and pulled it out.
5314,"The devil jumped up, roared out, and would have treated her ill if she"
5314,"had not quieted him once more and said, “Who can help bad dreams?”"
5314,"“What was the dream, then?” asked he, and was quite curious. “I dreamt"
5314,of a ferry-man who complained that he must always ferry from one side
5314,"to the other, and was never released. What is the cause of it?” “Ah!"
5314,"the fool,” answered the devil; “when any one comes and wants to go"
5314,"across he must put the oar in his hand, and the other man will have to"
5314,ferry and he will be free.” As the grandmother had plucked out the
5314,"three golden hairs, and the three questions were answered, she let the"
5314,"old serpent alone, and he slept until daybreak."
5314,When the devil had gone out again the old woman took the ant out of the
5314,"folds of her dress, and gave the luck-child his human shape again."
5314,"“There are the three golden hairs for you,” said she. “What the Devil"
5314,"said to your three questions, I suppose you heard?” “Yes,” answered he,"
5314,"“I heard, and will take care to remember.” “You have what you want,”"
5314,"said she, “and now you can go your way.” He thanked the old woman for"
5314,"helping him in his need, and left hell well content that everything had"
5314,turned out so fortunately.
5314,When he came to the ferry-man he was expected to give the promised
5314,"answer. “Ferry me across first,” said the luck-child, “and then I will"
5314,"tell you how you can be set free,” and when he reached the opposite"
5314,"shore he gave him the devil’s advice: “Next time any one comes, who"
5314,"wants to be ferried over, just put the oar in his hand.”"
5314,"He went on and came to the town wherein stood the unfruitful tree, and"
5314,there too the watchman wanted an answer. So he told him what he had
5314,"heard from the devil: “Kill the mouse which is gnawing at its root, and"
5314,"it will again bear golden apples.” Then the watchman thanked him, and"
5314,"gave him as a reward two asses laden with gold, which followed him."
5314,At last he came to the town whose well was dry. He told the watchman
5314,what the devil had said: “A toad is in the well beneath a stone; you
5314,"must find it and kill it, and the well will again give wine in plenty.”"
5314,"The watchman thanked him, and also gave him two asses laden with gold."
5314,"At last the luck-child got home to his wife, who was heartily glad to"
5314,"see him again, and to hear how well he had prospered in everything. To"
5314,"the King he took what he had asked for, the devil’s three golden hairs,"
5314,and when the King saw the four asses laden with gold he was quite
5314,"content, and said, “Now all the conditions are fulfilled, and you can"
5314,"keep my daughter. But tell me, dear son-in-law, where did all that gold"
5314,"come from? this is tremendous wealth!” “I was rowed across a river,”"
5314,"answered he, “and got it there; it lies on the shore instead of sand.”"
5314,“Can I too fetch some of it?” said the King; and he was quite eager
5314,"about it. “As much as you like,” answered he. “There is a ferry-man on"
5314,"the river; let him ferry you over, and you can fill your sacks on the"
5314,"other side.” The greedy King set out in all haste, and when he came to"
5314,the river he beckoned to the ferry-man to put him across. The ferry-man
5314,"came and bade him get in, and when they got to the other shore he put"
5314,the oar in his hand and sprang out. But from this time forth the King
5314,"had to ferry, as a punishment for his sins. Perhaps he is ferrying"
5314,"still? If he is, it is because no one has taken the oar from him."
5314,30 The Louse and the Flea
5314,A louse and a flea kept house together and were brewing beer in an
5314,egg-shell. Then the little louse fell in and burnt herself. On this the
5314,"little flea began to scream loudly. Then said the little room-door,"
5314,"“Little flea, why art thou screaming?” “Because the louse has burnt"
5314,herself.”
5314,Then the little door began to creak. On this a little broom in the
5314,"corner said, “Why art thou creaking, little door?” “Have I not reason"
5314,to creak?”
5314,"“The little louse has burnt herself,"
5314,The little flea is weeping.”
5314,So the little broom began to sweep frantically. Then a little cart
5314,"passed by and said, “Why art thou sweeping, little broom?” “Have I not"
5314,reason to sweep?”
5314,"The little flea is weeping,"
5314,The little door is creaking.”
5314,"So the little cart said, “Then I will run,” and began to run wildly."
5314,"Then said the ash-heap by which it ran, “Why art thou running so,"
5314,little cart?” “Have I not reason to run?”
5314,"The little door is creaking,"
5314,The little broom is sweeping.”
5314,"The ash-heap said, “Then I will burn furiously,” and began to burn in"
5314,"clear flames. A little tree stood near the ash-heap and said,"
5314,"“Ash-heap, why art thou burning?” “Have I not reason to burn?”"
5314,"The little broom is sweeping,"
5314,The little cart is running.”
5314,"The little tree said, “Then I will shake myself,” and began to shake"
5314,herself so that all her leaves fell off; a girl who came up with her
5314,"water-pitcher saw that, and said, “Little tree, why art thou shaking"
5314,thyself?” “Have I not reason to shake myself?”
5314,"The little cart is running,"
5314,The little ash-heap is burning.”
5314,"On this the girl said, “Then I will break my little water-pitcher,” and"
5314,she broke her little water-pitcher. Then said the little spring from
5314,"which ran the water, “Girl, why art thou breaking thy water-jug?” “Have"
5314,I not reason to break my water-jug?”
5314,"The little ash-heap is burning,"
5314,The little tree is shaking itself.”
5314,"“Oh, ho!” said the spring, “then I will begin to flow,” and began to"
5314,"flow violently. And in the water everything was drowned, the girl, the"
5314,"little tree, the little ash-heap, the little cart, the broom, the"
5314,"little door, the little flea, the little louse, all together."
5314,31 The Girl Without Hands
5314,"A certain miller had little by little fallen into poverty, and had"
5314,nothing left but his mill and a large apple-tree behind it. Once when
5314,"he had gone into the forest to fetch wood, an old man stepped up to him"
5314,"whom he had never seen before, and said, “Why dost thou plague thyself"
5314,"with cutting wood, I will make thee rich, if thou wilt promise me what"
5314,is standing behind thy mill?” “What can that be but my apple-tree?”
5314,"thought the miller, and said, “Yes,” and gave a written promise to the"
5314,"stranger. He, however, laughed mockingly and said, “When three years"
5314,"have passed, I will come and carry away what belongs to me,” and then"
5314,"he went. When the miller got home, his wife came to meet him and said,"
5314,"“Tell me, miller, from whence comes this sudden wealth into our house?"
5314,"All at once every box and chest was filled; no one brought it in, and I"
5314,"know not how it happened.” He answered, “It comes from a stranger who"
5314,"met me in the forest, and promised me great treasure. I, in return,"
5314,have promised him what stands behind the mill; we can very well give
5314,"him the big apple-tree for it.” “Ah, husband,” said the terrified wife,"
5314,"“that must have been the devil! He did not mean the apple-tree, but our"
5314,"daughter, who was standing behind the mill sweeping the yard.”"
5314,"The miller’s daughter was a beautiful, pious girl, and lived through"
5314,the three years in the fear of God and without sin. When therefore the
5314,"time was over, and the day came when the Evil-one was to fetch her, she"
5314,"washed herself clean, and made a circle round herself with chalk. The"
5314,"devil appeared quite early, but he could not come near to her. Angrily,"
5314,"he said to the miller, “Take all water away from her, that she may no"
5314,"longer be able to wash herself, for otherwise I have no power over"
5314,"her.” The miller was afraid, and did so. The next morning the devil"
5314,"came again, but she had wept on her hands, and they were quite clean."
5314,"Again he could not get near her, and furiously said to the miller, “Cut"
5314,"her hands off, or else I cannot get the better of her.” The miller was"
5314,"shocked and answered, “How could I cut off my own child’s hands?” Then"
5314,"the Evil-one threatened him and said, “If thou dost not do it thou art"
5314,"mine, and I will take thee thyself.” The father became alarmed, and"
5314,"promised to obey him. So he went to the girl and said, “My child, if I"
5314,"do not cut off both thine hands, the devil will carry me away, and in"
5314,"my terror I have promised to do it. Help me in my need, and forgive me"
5314,"the harm I do thee.” She replied, “Dear father, do with me what you"
5314,"will, I am your child.” Thereupon she laid down both her hands, and let"
5314,"them be cut off. The devil came for the third time, but she had wept so"
5314,"long and so much on the stumps, that after all they were quite clean."
5314,"Then he had to give in, and had lost all right over her."
5314,"The miller said to her, “I have by means of thee received such great"
5314,wealth that I will keep thee most delicately as long as thou livest.”
5314,"But she replied, “Here I cannot stay, I will go forth, compassionate"
5314,people will give me as much as I require.” Thereupon she caused her
5314,"maimed arms to be bound to her back, and by sunrise she set out on her"
5314,"way, and walked the whole day until night fell. Then she came to a"
5314,"royal garden, and by the shimmering of the moon she saw that trees"
5314,"covered with beautiful fruits grew in it, but she could not enter, for"
5314,there was much water round about it. And as she had walked the whole
5314,"day and not eaten one mouthful, and hunger tormented her, she thought,"
5314,"“Ah, if I were but inside, that I might eat of the fruit, else must I"
5314,"die of hunger!” Then she knelt down, called on God the Lord, and"
5314,"prayed. And suddenly an angel came towards her, who made a dam in the"
5314,"water, so that the moat became dry and she could walk through it. And"
5314,now she went into the garden and the angel went with her. She saw a
5314,"tree covered with beautiful pears, but they were all counted. Then she"
5314,"went to them, and to still her hunger, ate one with her mouth from the"
5314,"tree, but no more. The gardener was watching; but as the angel was"
5314,"standing by, he was afraid and thought the maiden was a spirit, and was"
5314,"silent, neither did he dare to cry out, or to speak to the spirit. When"
5314,"she had eaten the pear, she was satisfied, and went and concealed"
5314,"herself among the bushes. The King to whom the garden belonged, came"
5314,"down to it next morning, and counted, and saw that one of the pears was"
5314,"missing, and asked the gardener what had become of it, as it was not"
5314,"lying beneath the tree, but was gone. Then answered the gardener, “Last"
5314,"night, a spirit came in, who had no hands, and ate off one of the pears"
5314,"with its mouth.” The King said, “How did the spirit get over the water,"
5314,and where did it go after it had eaten the pear?” The gardener
5314,"answered, “Some one came in a snow-white garment from heaven who made a"
5314,"dam, and kept back the water, that the spirit might walk through the"
5314,"moat. And as it must have been an angel, I was afraid, and asked no"
5314,"questions, and did not cry out. When the spirit had eaten the pear, it"
5314,"went back again.” The King said, “If it be as thou sayest, I will watch"
5314,with thee to-night.”
5314,When it grew dark the King came into the garden and brought a priest
5314,"with him, who was to speak to the spirit. All three seated themselves"
5314,beneath the tree and watched. At midnight the maiden came creeping out
5314,"of the thicket, went to the tree, and again ate one pear off it with"
5314,"her mouth, and beside her stood the angel in white garments. Then the"
5314,"priest went out to them and said, “Comest thou from heaven or from"
5314,"earth? Art thou a spirit, or a human being?” She replied, “I am no"
5314,"spirit, but an unhappy mortal deserted by all but God.” The King said,"
5314,"“If thou art forsaken by all the world, yet will I not forsake thee.”"
5314,"He took her with him into his royal palace, and as she was so beautiful"
5314,"and good, he loved her with all his heart, had silver hands made for"
5314,"her, and took her to wife."
5314,"After a year the King had to take the field, so he commended his young"
5314,"Queen to the care of his mother and said, “If she is brought to bed"
5314,"take care of her, nurse her well, and tell me of it at once in a"
5314,letter.” Then she gave birth to a fine boy. So the old mother made
5314,haste to write and announce the joyful news to him. But the messenger
5314,"rested by a brook on the way, and as he was fatigued by the great"
5314,"distance, he fell asleep. Then came the Devil, who was always seeking"
5314,"to injure the good Queen, and exchanged the letter for another, in"
5314,which was written that the Queen had brought a monster into the world.
5314,"When the King read the letter he was shocked and much troubled, but he"
5314,wrote in answer that they were to take great care of the Queen and
5314,nurse her well until his arrival. The messenger went back with the
5314,"letter, but rested at the same place and again fell asleep. Then came"
5314,"the Devil once more, and put a different letter in his pocket, in which"
5314,it was written that they were to put the Queen and her child to death.
5314,"The old mother was terribly shocked when she received the letter, and"
5314,"could not believe it. She wrote back again to the King, but received no"
5314,"other answer, because each time the Devil substituted a false letter,"
5314,and in the last letter it was also written that she was to preserve the
5314,Queen’s tongue and eyes as a token that she had obeyed.
5314,"But the old mother wept to think such innocent blood was to be shed,"
5314,"and had a hind brought by night and cut out her tongue and eyes, and"
5314,"kept them. Then said she to the Queen, “I cannot have thee killed as"
5314,"the King commands, but here thou mayst stay no longer. Go forth into"
5314,"the wide world with thy child, and never come here again.” The poor"
5314,"woman tied her child on her back, and went away with eyes full of"
5314,"tears. She came into a great wild forest, and then she fell on her"
5314,"knees and prayed to God, and the angel of the Lord appeared to her and"
5314,"led her to a little house on which was a sign with the words, “Here all"
5314,"dwell free.” A snow-white maiden came out of the little house and said,"
5314,"“Welcome, Lady Queen,” and conducted her inside. Then they unbound the"
5314,"little boy from her back, and held him to her breast that he might"
5314,"feed, and laid him in a beautifully-made little bed. Then said the poor"
5314,"woman, “From whence knowest thou that I was a queen?” The white maiden"
5314,"answered, “I am an angel sent by God, to watch over thee and thy"
5314,"child.” The Queen stayed seven years in the little house, and was well"
5314,"cared for, and by God’s grace, because of her piety, her hands which"
5314,"had been cut off, grew once more."
5314,"At last the King came home again from the war, and his first wish was"
5314,to see his wife and the child. Then his aged mother began to weep and
5314,"said, “Thou wicked man, why didst thou write to me that I was to take"
5314,those two innocent lives?” and she showed him the two letters which the
5314,"Evil-one had forged, and then continued, “I did as thou badest me,” and"
5314,"she showed the tokens, the tongue and eyes. Then the King began to weep"
5314,for his poor wife and his little son so much more bitterly than she was
5314,"doing, that the aged mother had compassion on him and said, “Be at"
5314,"peace, she still lives; I secretly caused a hind to be killed, and took"
5314,these tokens from it; but I bound the child to thy wife’s back and bade
5314,"her go forth into the wide world, and made her promise never to come"
5314,"back here again, because thou wert so angry with her.” Then spoke the"
5314,"King, “I will go as far as the sky is blue, and will neither eat nor"
5314,"drink until I have found again my dear wife and my child, if in the"
5314,"meantime they have not been killed, or died of hunger.”"
5314,"Thereupon the King travelled about for seven long years, and sought her"
5314,"in every cleft of the rocks and in every cave, but he found her not,"
5314,and thought she had died of want. During the whole of this time he
5314,"neither ate nor drank, but God supported him. At length he came into a"
5314,"great forest, and found therein the little house whose sign was, “Here"
5314,"all dwell free.” Then forth came the white maiden, took him by the"
5314,"hand, led him in, and said, “Welcome, Lord King,” and asked him from"
5314,"whence he came. He answered, “Soon shall I have travelled about for the"
5314,"space of seven years, and I seek my wife and her child, but cannot find"
5314,"them.” The angel offered him meat and drink, but he did not take"
5314,"anything, and only wished to rest a little. Then he lay down to sleep,"
5314,and put a handkerchief over his face.
5314,Thereupon the angel went into the chamber where the Queen sat with her
5314,"son, whom she usually called “Sorrowful,” and said to her, “Go out with"
5314,"thy child, thy husband hath come.” So she went to the place where he"
5314,"lay, and the handkerchief fell from his face. Then said she,"
5314,"“Sorrowful, pick up thy father’s handkerchief, and cover his face"
5314,"again.” The child picked it up, and put it over his face again. The"
5314,"King in his sleep heard what passed, and had pleasure in letting the"
5314,"handkerchief fall once more. But the child grew impatient, and said,"
5314,"“Dear mother, how can I cover my father’s face when I have no father in"
5314,"this world? I have learnt to say the prayer, ‘Our Father, which art in"
5314,"Heaven,’ thou hast told me that my father was in Heaven, and was the"
5314,"good God, and how can I know a wild man like this? He is not my"
5314,"father.” When the King heard that, he got up, and asked who they were."
5314,"Then said she, “I am thy wife, and that is thy son, Sorrowful.” And he"
5314,"saw her living hands, and said, “My wife had silver hands.” She"
5314,"answered, “The good God has caused my natural hands to grow again;” and"
5314,"the angel went into the inner room, and brought the silver hands, and"
5314,showed them to him. Hereupon he knew for a certainty that it was his
5314,"dear wife and his dear child, and he kissed them, and was glad, and"
5314,"said, “A heavy stone has fallen from off mine heart.” Then the angel of"
5314,"God gave them one meal with her, and after that they went home to the"
5314,"King’s aged mother. There were great rejoicings everywhere, and the"
5314,"King and Queen were married again, and lived contentedly to their happy"
5314,end.
5314,32 Clever Hans
5314,"The mother of Hans said, “Whither away, Hans?” Hans answered, “To"
5314,"Grethel.” “Behave well, Hans.” “Oh, I’ll behave well. Good-bye,"
5314,"mother.” “Good-bye, Hans.” Hans comes to Grethel, “Good day, Grethel.”"
5314,"“Good day, Hans. What dost thou bring that is good?” “I bring nothing,"
5314,I want to have something given me.” Grethel presents Hans with a
5314,"needle. Hans says, “Good-bye, Grethel.” “Good-bye, Hans.”"
5314,"Hans takes the needle, sticks it into a hay-cart, and follows the cart"
5314,"home. “Good evening, mother.” “Good evening, Hans. Where hast thou"
5314,been?” “With Grethel.” “What didst thou take her?” “Took nothing; had
5314,something given me.” “What did Grethel give thee?” “Gave me a needle.”
5314,"“Where is the needle, Hans?” “Stuck it in the hay-cart.” “That was ill"
5314,"done, Hans. Thou shouldst have stuck the needle in thy sleeve.” “Never"
5314,"mind, I’ll do better next time.”"
5314,"“Whither away, Hans?” “To Grethel, mother.” “Behave well, Hans.” “Oh,"
5314,"I’ll behave well. Good-bye, mother.” “Good-bye, Hans.”"
5314,"Hans comes to Grethel. “Good day, Grethel.” “Good day, Hans. What dost"
5314,thou bring that is good?” “I bring nothing; I want to have something
5314,"given to me.” Grethel presents Hans with a knife. “Good-bye, Grethel.”"
5314,"“Good-bye Hans.” Hans takes the knife, sticks it in his sleeve, and"
5314,"goes home. “Good evening, mother.” “Good evening, Hans. Where hast thou"
5314,"been?” “With Grethel.” “What didst thou take her?” “Took her nothing,"
5314,she gave me something.” “What did Grethel give thee?” “Gave me a
5314,"knife.” “Where is the knife, Hans?” “Stuck in my sleeve.” “That’s ill"
5314,"done, Hans, thou shouldst have put the knife in thy pocket.” “Never"
5314,"mind, will do better next time.” “Whither away, Hans?” “To Grethel,"
5314,"mother.” “Behave well, Hans.” “Oh, I’ll behave well. Good-bye, mother.”"
5314,"“Good-bye, Hans.”"
5314,"Hans comes to Grethel. “Good day, Grethel.” “Good day, Hans. What good"
5314,"thing dost thou bring?” “I bring nothing, I want something given me.”"
5314,"Grethel presents Hans with a young goat. “Good-bye, Grethel.”"
5314,"“Good-bye, Hans.” Hans takes the goat, ties its legs, and puts it in"
5314,"his pocket. When he gets home it is suffocated. “Good evening, mother.”"
5314,"“Good evening, Hans. Where hast thou been?” “With Grethel.” “What didst"
5314,"thou take her?” “Took nothing, she gave me something.” “What did"
5314,"Grethel give thee?” “She gave me a goat.” “Where is the goat, Hans?”"
5314,"“Put it in my pocket.” “That was ill done, Hans, thou shouldst have put"
5314,"a rope round the goat’s neck.” “Never mind, will do better next time.”"
5314,"I’ll behave well. Good-bye, mother.” “Good-bye, Hans.” Hans comes to"
5314,"Grethel. “Good day, Grethel.” “Good day, Hans. What good thing dost"
5314,thou
5314,"bring?” “I bring nothing, I want something given me.” Grethel presents"
5314,"Hans with a piece of bacon. “Good-bye, Grethel.” “Good-bye, Hans.”"
5314,"Hans takes the bacon, ties it to a rope, and drags it away behind him."
5314,"The dogs come and devour the bacon. When he gets home, he has the rope"
5314,"in his hand, and there is no longer anything hanging to it. “Good"
5314,"evening, mother.” “Good evening, Hans.” “Where hast thou been?” “With"
5314,"Grethel.” “What didst thou take her?” “I took her nothing, she gave me"
5314,something.” “What did Grethel give thee?” “Gave me a bit of bacon.”
5314,"“Where is the bacon, Hans?” “I tied it to a rope, brought it home, dogs"
5314,"took it.” “That was ill done, Hans, thou shouldst have carried the"
5314,"bacon on thy head.” “Never mind, will do better next time.” “Whither"
5314,"away, Hans?” “To Grethel, mother.” “Behave well, Hans.” “I’ll behave"
5314,"well. Good-bye, mother.” “Good-bye, Hans.”"
5314,"Hans comes to Grethel. “Good day, Grethel.” “Good day, Hans.” “What"
5314,"good thing dost thou bring?” “I bring nothing, but would have something"
5314,"given.” Grethel presents Hans with a calf. “Good-bye, Grethel.”"
5314,"Hans takes the calf, puts it on his head, and the calf kicks his face."
5314,"“Good evening, mother.” “Good evening, Hans. Where hast thou been?”"
5314,"“With Grethel.” “What didst thou take her?” “I took nothing, but had"
5314,something given me.” “What did Grethel give thee?” “A calf.” “Where
5314,"hast thou the calf, Hans?” “I set it on my head and it kicked my face.”"
5314,"“That was ill done, Hans, thou shouldst have led the calf, and put it"
5314,"in the stall.” “Never mind, will do better next time.”"
5314,"“Whither away, Hans?” “To Grethel, mother.” “Behave well, Hans.” “I’ll"
5314,"behave well. Good-bye, mother.” “Good-bye, Hans.”"
5314,"thing dost thou bring?” “I bring nothing, but would have something"
5314,"given.” Grethel says to Hans, “I will go with thee.”"
5314,"Hans takes Grethel, ties her to a rope, leads her to the rack and binds"
5314,"her fast. Then Hans goes to his mother. “Good evening, mother.” “Good"
5314,"evening, Hans. Where hast thou been?” “With Grethel.” “What didst thou"
5314,take her?” “I took her nothing.” “What did Grethel give thee?” “She
5314,"gave me nothing, she came with me.” “Where hast thou left Grethel?” “I"
5314,"led her by the rope, tied her to the rack, and scattered some grass for"
